ic_1d_mean,ic_1d_std,ic_5d_mean,ic_5d_std,ic_10d_mean,ic_10d_std,ic_20d_mean,ic_20d_std,ic_ir_20d,n_months,abs_ic_20d,factor_name
0.010179591995931095,0.1397151109849553,-0.01882937644079743,0.1769560945484012,-0.01958224377874174,0.13920554530148893,-0.023366367067692042,0.1328200928924308,-0.17592494146529639,59,0.023366367067692042,MAX10
0.04606799200389788,0.08014313262512264,0.038641342815431655,0.09000716787180123,0.028959843777162753,0.07410190741875165,0.022378734763589567,0.07464918667597985,0.2997853795839235,58,0.022378734763589567,VSTD30
-0.03909714869004632,0.12784778218369,-0.03936225312312006,0.1270846040394941,-0.01684088993367591,0.11371456995110275,-0.02192880896115241,0.09960539944279309,-0.2201568296859925,59,0.02192880896115241,SUMP5
-0.039135918809241874,0.12782793523533098,-0.03921564277796464,0.12714414757514556,-0.016729339201176887,0.11374615317252264,-0.021788236180250418,0.09956301876200435,-0.21883864562317282,59,0.021788236180250418,SUMD5
-0.04914795446854414,0.11784192246070603,-0.039162136697286326,0.13666947815401767,-0.02301951978353577,0.1095245242607415,-0.021049696561620986,0.11168647922260407,-0.1884713056401217,59,0.021049696561620986,RSV5
0.02025009951338114,0.12543811299282775,0.018272434357686818,0.13234106146560326,0.0173869703262523,0.1300520852604614,0.020829515478764066,0.13178038352618057,0.15806233766551334,58,0.020829515478764066,CNTN30
-0.04540175395797871,0.08229778631172095,-0.040013995540746944,0.08303907304985529,-0.024221410446933486,0.06985264777328781,-0.02067172310834553,0.07692024353473775,-0.2687422992718592,59,0.02067172310834553,VSUMP5
-0.04540397350824907,0.08229959249528292,-0.04001427395512663,0.08303927235509348,-0.024222936582912687,0.06985111123791408,-0.02066982976153001,0.07691977722264275,-0.26871931390847487,59,0.02066982976153001,VSUMD5
0.04539563307657838,0.0823078819881009,0.04000818426040162,0.08303639128944365,0.024214876654364358,0.06984682144229669,0.02066511033794158,0.07691740507486276,0.2686662442337962,59,0.02066511033794158,VSUMN5
0.0486305105456606,0.07739693720325887,0.03648025990721039,0.08335579997669965,0.02695069580790846,0.06645784575182027,0.020216777436750495,0.07410251048146005,0.2728217614372967,59,0.020216777436750495,VMA5
0.043770448303245044,0.11993686343103542,0.03999265386786781,0.12716242784219176,0.019157520881865724,0.11243271444390646,0.020159039371274536,0.10033575884886876,0.20091580112966775,59,0.020159039371274536,SUMN5
0.024501132382562178,0.1554558626322142,0.03588563369185746,0.16890138225218868,0.022349976588762976,0.13516214683825883,0.01996469096987225,0.13299897059822308,0.15011162026233663,59,0.01996469096987225,OPEN0
-0.024500944902401834,0.1554556606081797,-0.035885414846535665,0.16890144675033603,-0.02234971887320241,0.13516208189439335,-0.019964234421216635,0.13299901722275445,-0.15010813491673605,59,0.019964234421216635,KMID
-0.030791842629572592,0.09192079972667304,-0.03591644917121871,0.10087636646207186,-0.022549616550222865,0.09509473367679834,-0.019644041501648217,0.08578928657849555,-0.22898012426581163,59,0.019644041501648217,CNTP5
-0.03077884902308142,0.14999986155555411,-0.04210636949636911,0.16250163035566925,-0.021659027579695487,0.1291926983095388,-0.018998607217808054,0.12732944079911865,-0.1492082828482064,59,0.018998607217808054,KSFT
0.03265396816498808,0.1640961192253265,0.03302401409384137,0.1621777986739146,0.018210133226545962,0.13123705410067266,0.017899227803882936,0.1314617485295242,0.13615540645062166,59,0.017899227803882936,QTLU5
0.024550401543603807,0.10277815956000343,0.02174710372795288,0.11442946750624236,0.015100245161017246,0.11007696321898897,0.01662027873588167,0.10271542646915506,0.161808983392683,59,0.01662027873588167,CNTN10
-0.012841435939745837,0.08755211972959652,-0.021809910865502945,0.08737330378116269,-0.011876730911602514,0.07316178741208369,-0.016011782638268215,0.07258390555851853,-0.2205968735746606,59,0.016011782638268215,KLOW2
-0.011380892419782131,0.07470013492207746,-0.008064398759146689,0.06297072774588414,-0.011137401237569683,0.06530039460262274,-0.015194876561602825,0.06147445935381722,-0.24717381366302546,58,0.015194876561602825,WVMA20
-0.029527469458424792,0.09442636473313847,-0.030491666731334143,0.1055696291732906,-0.01659398774860641,0.09846143558854425,-0.014775484378045354,0.0883080993030989,-0.1673174317472773,59,0.014775484378045354,CNTD5
0.021017947861974546,0.14480487958591923,-0.008206310917814468,0.1816801968349155,-0.00933762729293865,0.14150099643454256,-0.014549892420779146,0.13391814137624647,-0.10864765797333015,59,0.014549892420779146,MAX20
-0.0068266029214470655,0.0706140528937931,-0.006111861323898659,0.0671486770966418,-0.00890596889074348,0.06472364880362245,-0.014455669109918022,0.058288171218695985,-0.24800347664764869,58,0.014455669109918022,WVMA30
-0.001127378580322719,0.05764253869616787,-0.009110702612401827,0.06026033472324556,-0.009907991467995543,0.0534374443779489,-0.014260966690621744,0.056137953345129825,-0.25403431797188775,59,0.014260966690621744,VSTD5
0.02680054140983757,0.11942665694621617,0.0047760741018436316,0.10971320949198606,0.0070499123901359975,0.10356128180414408,-0.012920937926719554,0.11390046960036362,-0.11344060276433543,56,0.012920937926719554,CORR60
0.008883673171528864,0.0685366646571911,-0.0012395079701361493,0.07278789376432368,-0.01028230805678055,0.06243442304348439,-0.012902923533230507,0.06785819989971185,-0.1901453848187793,59,0.012902923533230507,VSTD10
