trade_date,portfolio_return,scheme
2024-12-09,0.014593157999462281,Inertia(0.7σ)
2024-12-10,0.005701097318967122,Inertia(0.7σ)
2024-12-11,0.018723362332038536,Inertia(0.7σ)
2024-12-12,0.01327896012310165,Inertia(0.7σ)
2024-12-13,-0.02100309974918515,Inertia(0.7σ)
2024-12-16,-0.0033624792461382762,Inertia(0.7σ)
2024-12-17,-0.04818953682850871,Inertia(0.7σ)
2024-12-18,0.011170822019821653,Inertia(0.7σ)
2024-12-19,0.001132128910843096,Inertia(0.7σ)
2024-12-20,0.020026049818864165,Inertia(0.7σ)
2024-12-23,-0.04541481502259524,Inertia(0.7σ)
2024-12-24,-0.00016009621133561414,Inertia(0.7σ)
2024-12-25,-0.019574498940653898,Inertia(0.7σ)
2024-12-26,0.016349516940381396,Inertia(0.7σ)
2024-12-27,0.0036828040520891464,Inertia(0.7σ)
2024-12-30,-0.009704566334685654,Inertia(0.7σ)
2024-12-31,-0.015962739809535376,Inertia(0.7σ)
2025-01-03,-0.046124888795575705,Inertia(0.7σ)
2025-01-06,-0.013222959712266835,Inertia(0.7σ)
2025-01-07,0.03193043886402207,Inertia(0.7σ)
2025-01-08,-0.011879535006634863,Inertia(0.7σ)
2025-01-09,0.012942015683273652,Inertia(0.7σ)
2025-01-10,-0.030053946220449566,Inertia(0.7σ)
2025-01-13,-0.0007308009079157074,Inertia(0.7σ)
2025-01-14,0.051844641964644896,Inertia(0.7σ)
2025-01-15,-0.007083025967284717,Inertia(0.7σ)
2025-01-16,0.0032407729596079554,Inertia(0.7σ)
2025-01-17,0.01180716638088289,Inertia(0.7σ)
2025-01-20,0.009626207521676184,Inertia(0.7σ)
2025-01-21,0.012528756783881196,Inertia(0.7σ)
2025-01-22,0.009288554193113275,Inertia(0.7σ)
2025-01-23,-0.007444987928124158,Inertia(0.7σ)
2025-01-24,0.014073096855575404,Inertia(0.7σ)
2025-01-27,-0.010044480274007688,Inertia(0.7σ)
2025-02-06,0.016196723048958153,Inertia(0.7σ)
2025-02-07,0.015164772371332484,Inertia(0.7σ)
2025-02-10,0.04305965764707595,Inertia(0.7σ)
2025-02-11,-0.005636446360537454,Inertia(0.7σ)
2025-02-12,0.01709336085561497,Inertia(0.7σ)
2025-02-13,-0.00873390711681817,Inertia(0.7σ)
2025-02-14,0.008320841457549544,Inertia(0.7σ)
2025-02-17,0.01627368709998013,Inertia(0.7σ)
2025-02-18,-0.03534383604144458,Inertia(0.7σ)
2025-02-19,0.02171911132926092,Inertia(0.7σ)
2025-02-20,0.018236640162007597,Inertia(0.7σ)
2025-02-21,0.01451888790865469,Inertia(0.7σ)
2025-02-24,-0.003906320466066634,Inertia(0.7σ)
2025-02-25,0.0003274298324344338,Inertia(0.7σ)
2025-02-26,0.011932261008988055,Inertia(0.7σ)
2025-02-27,-0.002843852621712517,Inertia(0.7σ)
2025-02-28,-0.036771386521512094,Inertia(0.7σ)
2025-03-04,0.015478304086947853,Inertia(0.7σ)
2025-03-05,-0.0029944966361671837,Inertia(0.7σ)
2025-03-06,0.018903399170140753,Inertia(0.7σ)
2025-03-07,-0.002677694250984586,Inertia(0.7σ)
2025-03-10,0.011098574575796823,Inertia(0.7σ)
2025-03-11,0.004905584408098828,Inertia(0.7σ)
2025-03-12,0.002033840353361012,Inertia(0.7σ)
2025-03-13,0.0021528735435106658,Inertia(0.7σ)
2025-03-14,0.03353320705634711,Inertia(0.7σ)
2025-03-17,0.014549821272773185,Inertia(0.7σ)
2025-03-18,0.022520498608596194,Inertia(0.7σ)
2025-03-19,-0.012710187668280663,Inertia(0.7σ)
2025-03-20,0.005498845020692097,Inertia(0.7σ)
2025-03-21,-0.0068757243710984095,Inertia(0.7σ)
2025-03-24,-0.01618436643758286,Inertia(0.7σ)
2025-03-25,-0.012121922480202326,Inertia(0.7σ)
2025-03-26,0.008254413313879778,Inertia(0.7σ)
2025-03-27,-0.013674037953217043,Inertia(0.7σ)
2025-03-28,-0.010104698415461688,Inertia(0.7σ)
2025-03-31,-0.02087520638452259,Inertia(0.7σ)
2025-04-02,-0.002563121325728569,Inertia(0.7σ)
2025-04-03,-0.008112108826713952,Inertia(0.7σ)
2025-04-07,-0.14415561862950485,Inertia(0.7σ)
2025-04-08,0.004797115687592875,Inertia(0.7σ)
2025-04-09,0.023300396695646666,Inertia(0.7σ)
2025-04-10,0.0317176646815324,Inertia(0.7σ)
2025-04-11,0.015391467123737157,Inertia(0.7σ)
2025-04-14,0.02594891665456934,Inertia(0.7σ)
2025-04-15,0.006016988682781703,Inertia(0.7σ)
2025-04-16,-0.021455455957190627,Inertia(0.7σ)
2025-04-17,0.0039694526144470185,Inertia(0.7σ)
2025-04-18,-0.0014253105401112946,Inertia(0.7σ)
2025-04-21,0.011771754422979152,Inertia(0.7σ)
2025-04-22,-0.000479163083531516,Inertia(0.7σ)
2025-04-23,0.011996568370704492,Inertia(0.7σ)
2025-04-24,-0.0006847398814339452,Inertia(0.7σ)
2025-04-25,0.007286917902160021,Inertia(0.7σ)
2025-04-28,-0.016193736829724005,Inertia(0.7σ)
2025-04-29,0.012986044640036616,Inertia(0.7σ)
2025-04-30,0.013402172372470838,Inertia(0.7σ)
2025-05-07,0.003674489069112676,Inertia(0.7σ)
2025-05-08,-0.0006196955552250009,Inertia(0.7σ)
2025-05-09,-0.016127206277864934,Inertia(0.7σ)
2025-05-12,0.008323519673743444,Inertia(0.7σ)
2025-05-13,0.004953082722367689,Inertia(0.7σ)
2025-05-14,-0.007173115243471847,Inertia(0.7σ)
2025-05-15,-0.008014235599770495,Inertia(0.7σ)
2025-05-16,0.003966332119468774,Inertia(0.7σ)
2025-05-19,0.007187678117632464,Inertia(0.7σ)
2025-05-20,0.0037402137112052683,Inertia(0.7σ)
2025-05-21,0.0036722274956744777,Inertia(0.7σ)
2025-05-22,-0.01863420950294979,Inertia(0.7σ)
2025-05-23,-0.009933809941570997,Inertia(0.7σ)
2025-05-26,0.00403195769849923,Inertia(0.7σ)
2025-05-27,0.0068342020779072,Inertia(0.7σ)
2025-05-28,0.009157253848138931,Inertia(0.7σ)
2025-05-29,0.007783672383952789,Inertia(0.7σ)
2025-05-30,-0.015548904527633297,Inertia(0.7σ)
2025-06-04,0.00017164493568020637,Inertia(0.7σ)
2025-06-05,0.003472049123189991,Inertia(0.7σ)
2025-06-06,0.0025231092144218704,Inertia(0.7σ)
2025-06-09,0.015409200827166354,Inertia(0.7σ)
2025-06-10,-0.007391615472213875,Inertia(0.7σ)
2025-06-11,0.004533578762768172,Inertia(0.7σ)
2025-06-12,0.006120007026720176,Inertia(0.7σ)
2025-06-13,0.0075703499502436525,Inertia(0.7σ)
2025-06-16,0.030717386208753313,Inertia(0.7σ)
2025-06-17,-0.001476913603375259,Inertia(0.7σ)
2025-06-18,-0.00580036379348466,Inertia(0.7σ)
2025-06-19,-0.004864784330194719,Inertia(0.7σ)
2025-06-20,-0.01589628913202533,Inertia(0.7σ)
2025-06-23,0.01758915934762965,Inertia(0.7σ)
2025-06-24,0.0075860118183846675,Inertia(0.7σ)
2025-06-25,-0.002133609357336419,Inertia(0.7σ)
2025-06-26,0.015107390430480564,Inertia(0.7σ)
2025-06-27,-0.0005653439288249684,Inertia(0.7σ)
2025-06-30,0.011355487419333203,Inertia(0.7σ)
2025-07-02,-0.025071300845592732,Inertia(0.7σ)
2025-07-03,-0.0029235909788325833,Inertia(0.7σ)
2025-07-04,-0.011273600766017754,Inertia(0.7σ)
2025-07-07,0.015334383524603553,Inertia(0.7σ)
2025-07-08,0.007558411649841398,Inertia(0.7σ)
2025-07-09,-0.009501868397721174,Inertia(0.7σ)
2025-07-10,-0.0002901903248383168,Inertia(0.7σ)
2025-07-11,0.008611532859358976,Inertia(0.7σ)
2025-07-14,0.005518560202255563,Inertia(0.7σ)
2025-07-15,-0.01004709205355454,Inertia(0.7σ)
2025-07-16,0.007832993890572505,Inertia(0.7σ)
2025-07-17,0.00625025046736587,Inertia(0.7σ)
2025-07-18,0.02182562300699725,Inertia(0.7σ)
2025-07-21,0.01609480299125939,Inertia(0.7σ)
2025-07-22,-0.0036550034302759013,Inertia(0.7σ)
2025-07-23,-0.007675714301939666,Inertia(0.7σ)
2025-07-24,0.026183352475103092,Inertia(0.7σ)
2025-07-25,0.006907784675480381,Inertia(0.7σ)
2025-07-28,0.024021634584064054,Inertia(0.7σ)
2025-07-29,0.01265191421287785,Inertia(0.7σ)
2025-07-30,-0.011525447161828054,Inertia(0.7σ)
2025-07-31,-0.010928053024022118,Inertia(0.7σ)
2025-08-04,0.017391244217540684,Inertia(0.7σ)
2025-08-05,-0.009275763416207927,Inertia(0.7σ)
2025-08-06,-0.009869801077583507,Inertia(0.7σ)
2025-08-07,0.018461972221061208,Inertia(0.7σ)
2025-08-08,0.014588822098112275,Inertia(0.7σ)
2025-08-11,0.007786980686097614,Inertia(0.7σ)
2025-08-12,-0.0031088363467446515,Inertia(0.7σ)
2025-08-13,0.007603694773178527,Inertia(0.7σ)
2025-08-14,-0.020545205530198563,Inertia(0.7σ)
2025-08-15,0.011154171369890713,Inertia(0.7σ)
2025-08-18,0.009986169262969972,Inertia(0.7σ)
2025-08-19,0.008579476380740443,Inertia(0.7σ)
2025-08-20,0.002726817514477712,Inertia(0.7σ)
2025-08-21,0.004764420396983067,Inertia(0.7σ)
2025-08-22,-0.0001880718402830735,Inertia(0.7σ)
2025-08-25,0.006889265480028136,Inertia(0.7σ)
2025-08-26,-0.005022409319470274,Inertia(0.7σ)
2025-08-27,-0.022873931144768107,Inertia(0.7σ)
2025-08-28,0.00855896110162589,Inertia(0.7σ)
2025-08-29,-0.013641106268061039,Inertia(0.7σ)
2025-09-02,-0.039377083338925374,Inertia(0.7σ)
2025-09-03,-0.013364612232398487,Inertia(0.7σ)
2025-09-04,-0.0203029160407988,Inertia(0.7σ)
2025-09-05,0.04505038440071143,Inertia(0.7σ)
2025-09-08,0.01382104388849783,Inertia(0.7σ)
2025-09-09,-0.01135797633195988,Inertia(0.7σ)
2025-09-10,0.005013111773171882,Inertia(0.7σ)
2025-09-11,0.025825013003589074,Inertia(0.7σ)
2025-09-12,-0.0004922996649659191,Inertia(0.7σ)
2025-09-15,-0.003297303456556966,Inertia(0.7σ)
2025-09-16,0.01887886815192196,Inertia(0.7σ)
2025-09-17,0.02243978583471232,Inertia(0.7σ)
2025-09-18,-0.013680514170194617,Inertia(0.7σ)
2025-09-19,0.02246927986094577,Inertia(0.7σ)
2025-09-22,0.005336886339702433,Inertia(0.7σ)
2025-09-23,-0.0069436105241656625,Inertia(0.7σ)
2025-09-24,0.00455917437493402,Inertia(0.7σ)
2025-09-25,-0.000253246766350849,Inertia(0.7σ)
2025-09-26,-0.024503729753570846,Inertia(0.7σ)
2025-09-29,0.0061673744395833955,Inertia(0.7σ)
2025-09-30,0.006370820879395149,Inertia(0.7σ)
2025-10-10,-0.009320340983633166,Inertia(0.7σ)
2025-10-13,-0.01654560079796447,Inertia(0.7σ)
2025-10-14,-0.01768162913341759,Inertia(0.7σ)
2025-10-15,0.005228847611143831,Inertia(0.7σ)
2025-10-16,-0.015230267879537074,Inertia(0.7σ)
2025-10-17,-0.02442855781954686,Inertia(0.7σ)
2025-10-20,0.008653797594787623,Inertia(0.7σ)
2025-10-21,0.024818246248073984,Inertia(0.7σ)
2025-10-22,0.0008191627143451452,Inertia(0.7σ)
2025-10-23,-0.006040005940122795,Inertia(0.7σ)
2025-10-24,0.012600036914831374,Inertia(0.7σ)
2025-10-27,0.01231501292573883,Inertia(0.7σ)
2025-10-28,-0.0018086443549948446,Inertia(0.7σ)
2025-10-29,-0.005913260542132637,Inertia(0.7σ)
2025-10-30,0.008057711338795855,Inertia(0.7σ)
2025-10-31,0.006209195150453905,Inertia(0.7σ)
2025-11-04,-0.009973641124694423,Inertia(0.7σ)
2025-11-05,0.002150119560730472,Inertia(0.7σ)
2025-11-06,0.006879253388306394,Inertia(0.7σ)
2025-11-07,-0.0008817040656764252,Inertia(0.7σ)
2025-11-10,0.004527872638208323,Inertia(0.7σ)
2025-11-11,-0.0010432341664207367,Inertia(0.7σ)
2025-11-12,0.000336709046232427,Inertia(0.7σ)
2025-11-13,0.008131596530251277,Inertia(0.7σ)
2025-11-14,-0.0017778594191698953,Inertia(0.7σ)
2025-11-17,0.0012480004015736974,Inertia(0.7σ)
2025-11-18,-0.0094122910445046,Inertia(0.7σ)
2025-11-19,-0.008286709795423881,Inertia(0.7σ)
2025-11-20,-0.015050961159196633,Inertia(0.7σ)
2025-11-21,-0.037934405872258964,Inertia(0.7σ)
2025-11-24,0.020806352518436218,Inertia(0.7σ)
2025-11-25,0.004558462132681621,Inertia(0.7σ)
2025-11-26,-0.007541929670640024,Inertia(0.7σ)
2025-11-27,0.004443922474471799,Inertia(0.7σ)
2025-11-28,0.03233838865583569,Inertia(0.7σ)
2025-12-02,-0.009382828448648201,Inertia(0.7σ)
2025-12-03,-0.0011094338556118114,Inertia(0.7σ)
2025-12-04,-0.020205302789745548,Inertia(0.7σ)
2025-12-05,0.011862036726347891,Inertia(0.7σ)
2025-12-08,0.0025685360892443885,Inertia(0.7σ)
2025-12-09,0.0018040167509295972,Inertia(0.7σ)
2025-12-10,0.001085652621942527,Inertia(0.7σ)
2025-12-11,-0.008473184371455523,Inertia(0.7σ)
2025-12-12,-0.005831340107303248,Inertia(0.7σ)
2025-12-15,-0.0016163298076783998,Inertia(0.7σ)
2025-12-16,-0.009416322642743169,Inertia(0.7σ)
2025-12-17,-0.0006887367330384198,Inertia(0.7σ)
2025-12-18,-0.005805100879798797,Inertia(0.7σ)
2025-12-19,0.014526355877857555,Inertia(0.7σ)
2025-12-22,0.0073338654779572165,Inertia(0.7σ)
2025-12-23,-0.010213410329161099,Inertia(0.7σ)
2025-12-24,0.01454729080611794,Inertia(0.7σ)
2025-12-25,0.008250748646081826,Inertia(0.7σ)
2025-12-26,-0.00544999285885459,Inertia(0.7σ)
2025-12-29,0.0018990442743936273,Inertia(0.7σ)
2025-12-30,0.008209873407599377,Inertia(0.7σ)
2025-12-31,-0.0021082885407528672,Inertia(0.7σ)
2026-01-06,0.005106442791145829,Inertia(0.7σ)
2026-01-07,0.001169255090864548,Inertia(0.7σ)
2026-01-08,0.02885798570268317,Inertia(0.7σ)
2026-01-09,0.0016925285266444028,Inertia(0.7σ)
2026-01-12,0.03701207931285329,Inertia(0.7σ)
2026-01-13,0.008707564957214786,Inertia(0.7σ)
2026-01-14,-0.0072329867628988225,Inertia(0.7σ)
2026-01-15,-0.01712207575882787,Inertia(0.7σ)
2026-01-16,-0.005920113646112268,Inertia(0.7σ)
2026-01-19,4.039085113634785e-05,Inertia(0.7σ)
2026-01-20,-0.0020757269808149145,Inertia(0.7σ)
2026-01-21,0.002589467331083813,Inertia(0.7σ)
2026-01-22,0.012773514988094588,Inertia(0.7σ)
2026-01-23,0.003878212475414237,Inertia(0.7σ)
2026-01-26,-0.0048769835314898796,Inertia(0.7σ)
2026-01-27,-0.006006099465460779,Inertia(0.7σ)
2026-01-28,-0.007283927872595168,Inertia(0.7σ)
2026-01-29,-0.001219396946351085,Inertia(0.7σ)
2026-01-30,-0.011963871753325361,Inertia(0.7σ)
2026-02-03,0.026604980938439292,Inertia(0.7σ)
2026-02-04,0.014510267125267987,Inertia(0.7σ)
2026-02-05,-0.007053139158602529,Inertia(0.7σ)
2026-02-06,-0.0007110376570199121,Inertia(0.7σ)
2026-02-09,0.028146876828681475,Inertia(0.7σ)
2026-02-10,0.0011907274244436384,Inertia(0.7σ)
2026-02-11,-0.0032142083711072483,Inertia(0.7σ)
2023-01-04,-0.0025173427739237893,Inertia(1.0σ)
2023-01-05,0.0024128786054360123,Inertia(1.0σ)
2023-01-06,-0.0024277531348340913,Inertia(1.0σ)
2023-01-09,0.0005397930402759154,Inertia(1.0σ)
2023-01-10,-0.000248676226430448,Inertia(1.0σ)
2023-01-11,-0.0013634823701093406,Inertia(1.0σ)
2023-01-12,-0.002259888172262836,Inertia(1.0σ)
2023-01-13,0.0021478516193737195,Inertia(1.0σ)
2023-01-16,0.007456825355248682,Inertia(1.0σ)
2023-01-17,-0.0026937521316737325,Inertia(1.0σ)
2023-01-18,0.003554753421045742,Inertia(1.0σ)
2023-01-19,0.0014223161141899106,Inertia(1.0σ)
2023-01-20,0.010451275760155542,Inertia(1.0σ)
2023-01-30,0.004573259004279636,Inertia(1.0σ)
2023-01-31,0.028852061935615344,Inertia(1.0σ)
2023-02-02,-0.007482484362349069,Inertia(1.0σ)
2023-02-03,-0.0005038363844275917,Inertia(1.0σ)
2023-02-06,-0.00421099272443454,Inertia(1.0σ)
2023-02-07,-0.00011113718874267153,Inertia(1.0σ)
2023-02-08,-0.004396217812216796,Inertia(1.0σ)
2023-02-09,0.007809721752841833,Inertia(1.0σ)
2023-02-10,-0.0008856885466085392,Inertia(1.0σ)
2023-02-13,0.008806550176165643,Inertia(1.0σ)
2023-02-14,-0.00016164793308045175,Inertia(1.0σ)
2023-02-15,0.006425763837259428,Inertia(1.0σ)
2023-02-16,-0.011388606995056609,Inertia(1.0σ)
2023-02-17,-0.00010361850188748505,Inertia(1.0σ)
2023-02-20,0.0077929926411621775,Inertia(1.0σ)
2023-02-21,-0.0005931957146782704,Inertia(1.0σ)
2023-02-22,0.004390799014510642,Inertia(1.0σ)
2023-02-23,-0.005505707132226852,Inertia(1.0σ)
2023-02-24,0.0001122424268911626,Inertia(1.0σ)
2023-02-27,-0.012205907988017824,Inertia(1.0σ)
2023-02-28,0.00770005015881842,Inertia(1.0σ)
2023-03-02,-0.007254496046462577,Inertia(1.0σ)
2023-03-03,0.0009194955136343052,Inertia(1.0σ)
2023-03-06,0.0015526576326254722,Inertia(1.0σ)
2023-03-07,-0.011096398527533169,Inertia(1.0σ)
2023-03-08,0.0017802371297503284,Inertia(1.0σ)
2023-03-09,0.0025905156982465242,Inertia(1.0σ)
2023-03-10,-0.008389668294647424,Inertia(1.0σ)
2023-03-13,-0.0010820596083872462,Inertia(1.0σ)
2023-03-14,-0.008583952840560734,Inertia(1.0σ)
2023-03-15,0.008579299847911333,Inertia(1.0σ)
2023-03-16,-0.009252377055533707,Inertia(1.0σ)
2023-03-17,0.0036509687496628046,Inertia(1.0σ)
2023-03-20,-0.004412336914441531,Inertia(1.0σ)
2023-03-21,0.010562329303843354,Inertia(1.0σ)
2023-03-22,0.0024729718310237663,Inertia(1.0σ)
2023-03-23,-0.002772313406014522,Inertia(1.0σ)
2023-03-24,0.0054478230674885,Inertia(1.0σ)
2023-03-27,-0.002388899245917653,Inertia(1.0σ)
2023-03-28,-0.0050404833197114085,Inertia(1.0σ)
2023-03-29,-0.004990630074676031,Inertia(1.0σ)
2023-03-30,-0.004452215278477634,Inertia(1.0σ)
2023-03-31,0.00638521121524677,Inertia(1.0σ)
2023-04-04,-0.006938384893859079,Inertia(1.0σ)
2023-04-06,-0.006058999403233193,Inertia(1.0σ)
2023-04-07,0.002888870051191583,Inertia(1.0σ)
2023-04-10,-0.0049210166846879915,Inertia(1.0σ)
2023-04-11,0.0029937073553620926,Inertia(1.0σ)
2023-04-12,0.004316131152980188,Inertia(1.0σ)
2023-04-13,-0.002182207724097259,Inertia(1.0σ)
2023-04-14,0.002715524851346229,Inertia(1.0σ)
2023-04-17,-0.00023399201005335583,Inertia(1.0σ)
2023-04-18,-0.0021618566845532055,Inertia(1.0σ)
2023-04-19,-0.00464931494578517,Inertia(1.0σ)
2023-04-20,-0.0008181542792337885,Inertia(1.0σ)
2023-04-21,-0.016413317594328736,Inertia(1.0σ)
2023-04-24,0.005949579384622535,Inertia(1.0σ)
2023-04-25,-0.018057921941105833,Inertia(1.0σ)
2023-04-26,0.003696100824803265,Inertia(1.0σ)
2023-04-27,-0.004143373067822583,Inertia(1.0σ)
2023-04-28,0.0070059829501347625,Inertia(1.0σ)
2023-05-05,0.005558074256078979,Inertia(1.0σ)
2023-05-08,0.01877810191928234,Inertia(1.0σ)
2023-05-09,-0.018397013601450733,Inertia(1.0σ)
2023-05-10,0.0017998303273331518,Inertia(1.0σ)
2023-05-11,0.00887622240793351,Inertia(1.0σ)
2023-05-12,-0.0015900599678947487,Inertia(1.0σ)
2023-05-15,0.00094519756210667,Inertia(1.0σ)
2023-05-16,-0.009804762491439734,Inertia(1.0σ)
2023-05-17,0.008341386108077649,Inertia(1.0σ)
2023-05-18,-0.001136415340525036,Inertia(1.0σ)
2023-05-19,0.0028178637393155032,Inertia(1.0σ)
2023-05-22,0.002902053963453984,Inertia(1.0σ)
2023-05-23,-0.0030716376535638783,Inertia(1.0σ)
2023-05-24,-0.004790072304352992,Inertia(1.0σ)
2023-05-25,-0.0032258936142400534,Inertia(1.0σ)
2023-05-26,0.0016518788673848706,Inertia(1.0σ)
2023-05-29,-0.004692954761775048,Inertia(1.0σ)
2023-05-30,0.0006519112548640201,Inertia(1.0σ)
2023-05-31,-0.001516017909801944,Inertia(1.0σ)
2023-06-02,0.004374179460510383,Inertia(1.0σ)
2023-06-05,-0.00015924957913196665,Inertia(1.0σ)
2023-06-06,-0.010843361624895919,Inertia(1.0σ)
2023-06-07,-0.004371056515393957,Inertia(1.0σ)
2023-06-08,-0.002772960718738278,Inertia(1.0σ)
2023-06-09,-0.003940492603709056,Inertia(1.0σ)
2023-06-12,-0.0020614596632910543,Inertia(1.0σ)
2023-06-13,0.00021159971865218155,Inertia(1.0σ)
2023-06-14,-5.143410423961529e-05,Inertia(1.0σ)
2023-06-15,-0.0014803665643107274,Inertia(1.0σ)
2023-06-16,0.0047751216039481886,Inertia(1.0σ)
2023-06-19,-0.005930969086918717,Inertia(1.0σ)
2023-06-20,-0.007465852938321123,Inertia(1.0σ)
2023-06-21,0.009337689429766287,Inertia(1.0σ)
2023-06-26,-0.006614829870388883,Inertia(1.0σ)
2023-06-27,0.002540620425478468,Inertia(1.0σ)
2023-06-28,0.0035501860299488467,Inertia(1.0σ)
2023-06-29,0.008579889081324558,Inertia(1.0σ)
2023-06-30,0.0008587809961142723,Inertia(1.0σ)
2023-07-04,0.008532604682364418,Inertia(1.0σ)
2023-07-05,0.00023355278059279764,Inertia(1.0σ)
2023-07-06,-0.005298539779737132,Inertia(1.0σ)
2023-07-07,-0.0029914655507556898,Inertia(1.0σ)
2023-07-10,0.0016696506044602487,Inertia(1.0σ)
2023-07-11,0.003839790018075151,Inertia(1.0σ)
2023-07-12,-0.009318074337975409,Inertia(1.0σ)
2023-07-13,0.0031383507426973045,Inertia(1.0σ)
2023-07-14,0.004828999862487304,Inertia(1.0σ)
2023-07-17,-0.0006772597018763019,Inertia(1.0σ)
2023-07-18,0.005203453944052135,Inertia(1.0σ)
2023-07-19,-0.005239186804985977,Inertia(1.0σ)
2023-07-20,-0.005979100517974567,Inertia(1.0σ)
2023-07-21,-0.006158292871073042,Inertia(1.0σ)
2023-07-24,-0.0004734983842571353,Inertia(1.0σ)
2023-07-25,0.008846075490033379,Inertia(1.0σ)
2023-07-26,-0.005272233098547252,Inertia(1.0σ)
2023-07-27,0.005450403787529738,Inertia(1.0σ)
2023-07-28,0.004152247443529881,Inertia(1.0σ)
2023-07-31,0.010401121774044375,Inertia(1.0σ)
2023-08-02,0.0024525307749718285,Inertia(1.0σ)
2023-08-03,-0.0026498700535642667,Inertia(1.0σ)
2023-08-04,-0.0022982388621790363,Inertia(1.0σ)
2023-08-07,-0.01155149550147477,Inertia(1.0σ)
2023-08-08,-0.00271050704144186,Inertia(1.0σ)
2023-08-09,-0.006397697490230921,Inertia(1.0σ)
2023-08-10,0.0043330290275086355,Inertia(1.0σ)
2023-08-11,-0.007466149791585833,Inertia(1.0σ)
2023-08-14,0.0001985218648122918,Inertia(1.0σ)
2023-08-15,-0.0024782653125081655,Inertia(1.0σ)
2023-08-16,-0.005245347135434941,Inertia(1.0σ)
2023-08-17,0.009231917133746315,Inertia(1.0σ)
2023-08-18,-0.004871026525809359,Inertia(1.0σ)
2023-08-21,0.0024409842298677227,Inertia(1.0σ)
2023-08-22,-0.006072770843776043,Inertia(1.0σ)
2023-08-23,-0.013635148676991494,Inertia(1.0σ)
2023-08-24,-0.005618977209662786,Inertia(1.0σ)
2023-08-25,-0.009875539987336828,Inertia(1.0σ)
2023-08-28,0.013459185233996326,Inertia(1.0σ)
2023-08-29,0.016932122793394642,Inertia(1.0σ)
2023-08-30,0.0021344527225850563,Inertia(1.0σ)
2023-08-31,-0.009892981540348952,Inertia(1.0σ)
2023-09-04,0.03645130569640677,Inertia(1.0σ)
2023-09-05,-0.01669226522426346,Inertia(1.0σ)
2023-09-06,-0.003960767088322404,Inertia(1.0σ)
2023-09-07,-0.016485645447429483,Inertia(1.0σ)
2023-09-08,0.003321378225939712,Inertia(1.0σ)
2023-09-11,0.010486552750574004,Inertia(1.0σ)
2023-09-12,-0.00045941442801434494,Inertia(1.0σ)
2023-09-13,-0.004303581858617766,Inertia(1.0σ)
2023-09-14,0.000994753113028235,Inertia(1.0σ)
2023-09-15,0.010734453878031965,Inertia(1.0σ)
2023-09-18,0.0026770364042283316,Inertia(1.0σ)
2023-09-19,-0.0020146138037414165,Inertia(1.0σ)
2023-09-20,0.0017838434726116534,Inertia(1.0σ)
2023-09-21,-0.006327114915224463,Inertia(1.0σ)
2023-09-22,0.0011494723077973168,Inertia(1.0σ)
2023-09-25,-0.0022316257845976352,Inertia(1.0σ)
2023-09-26,0.00710529598847945,Inertia(1.0σ)
2023-09-27,0.009763195101809615,Inertia(1.0σ)
2023-09-28,0.003352238389060987,Inertia(1.0σ)
2023-10-10,-0.004580965431794995,Inertia(1.0σ)
2023-10-11,0.004884524872126975,Inertia(1.0σ)
2023-10-12,0.003195185267799894,Inertia(1.0σ)
2023-10-13,-0.004086792101788513,Inertia(1.0σ)
2023-10-16,-0.002738469095571072,Inertia(1.0σ)
2023-10-17,0.002725331390548765,Inertia(1.0σ)
2023-10-18,-0.012025296497002628,Inertia(1.0σ)
2023-10-19,-0.001878466917966093,Inertia(1.0σ)
2023-10-20,-0.0011339588317367255,Inertia(1.0σ)
2023-10-23,-0.023639974988525696,Inertia(1.0σ)
2023-10-24,0.012174352228797303,Inertia(1.0σ)
2023-10-25,0.013210061376012676,Inertia(1.0σ)
2023-10-26,0.001223505760277684,Inertia(1.0σ)
2023-10-27,0.011719358180215737,Inertia(1.0σ)
2023-10-30,0.006199754512741284,Inertia(1.0σ)
2023-10-31,0.004573837282429097,Inertia(1.0σ)
2023-11-02,-0.005848941445829591,Inertia(1.0σ)
2023-11-03,0.008569501918332634,Inertia(1.0σ)
2023-11-06,0.008165081324942735,Inertia(1.0σ)
2023-11-07,0.0003667765332236339,Inertia(1.0σ)
2023-11-08,0.010907859499790347,Inertia(1.0σ)
2023-11-09,-0.000736680562607428,Inertia(1.0σ)
2023-11-10,-0.002419101694833459,Inertia(1.0σ)
2023-11-13,0.006842746044474479,Inertia(1.0σ)
2023-11-14,0.006558144681153995,Inertia(1.0σ)
2023-11-15,0.004526185542777128,Inertia(1.0σ)
2023-11-16,-0.008629322868719973,Inertia(1.0σ)
2023-11-17,0.008717790363650982,Inertia(1.0σ)
2023-11-20,0.01562694910373671,Inertia(1.0σ)
2023-11-21,0.038242610356815,Inertia(1.0σ)
2023-11-22,0.06978772988300631,Inertia(1.0σ)
2023-11-23,-0.009981558950856454,Inertia(1.0σ)
2023-11-24,0.06035348218262651,Inertia(1.0σ)
2023-11-27,0.09365089631922391,Inertia(1.0σ)
2023-11-28,-0.0032137852793728532,Inertia(1.0σ)
2023-11-29,-0.04934989354440685,Inertia(1.0σ)
2023-11-30,0.015891123144242607,Inertia(1.0σ)
2023-12-04,0.00020177730800026244,Inertia(1.0σ)
2023-12-05,0.021494885784458254,Inertia(1.0σ)
2023-12-06,0.009926365657662688,Inertia(1.0σ)
